id_sensor,avenida,barrio,timestamp,vehiculos,velocidad_promedio,nivel_congestion,latitud,longitud
8038,Paseo Colon,Palermo,2026-05-26 14:44:43.114330,189,20.91,Bajo,-34.58497245334878,-58.43249086514321
3386,Paseo Colon,Caballito,2026-05-26 14:46:43.114330,366,10.77,Bajo,-34.622559569556245,-58.439788399188764
2815,Rivadavia,Recoleta,2026-05-26 14:48:43.114330,1411,36.07,Alto,-34.59024586504322,-58.3956009236563
3044,Santa Fe,Microcentro,2026-05-26 14:50:43.114330,1412,45.34,Alto,-34.599695865659875,-58.383395171723116
4565,Callao,Palermo,2026-05-26 14:52:43.114330,1331,45.45,Alto,-34.58572515879358,-58.428643961697894
7789,Rivadavia,Palermo,2026-05-26 14:54:43.114330,324,42.24,Bajo,-34.58368337464948,-58.42619721044205
2149,Santa Fe,Recoleta,2026-05-26 14:56:43.114330,244,36.62,Bajo,-34.59114820183242,-58.39874187347987
1104,Callao,Gral. San Martín,2026-05-26 14:58:43.114330,836,37.72,Medio,34.3432045247806,58.317922719944185
2120,Cabildo,Belgrano,2026-05-26 15:00:43.114330,581,11.63,Medio,-34.557766729826966,-58.46099488801135
8751,Cabildo,Flores,2026-05-26 15:02:43.114330,1497,68.61,Alto,-34.628492361404945,-58.460898315874665
4439,Cabildo,Gral. San Martín,2026-05-26 15:04:43.114330,573,47.54,Medio,34.34034527871101,58.316611778214046
3248,Paseo Colon,Caballito,2026-05-26 15:06:43.114330,327,59.52,Bajo,-34.62236620624251,-58.44275947756605
1147,9 de Julio,Retiro,2026-05-26 15:08:43.114330,93,10.24,Bajo,-34.58725623712643,-58.37916613175331
6878,Santa Fe,Belgrano,2026-05-26 15:10:43.114330,1398,59.28,Alto,-34.56130938127085,-58.45831442697271
7190,Libertador,Gral. San Martín,2026-05-26 15:12:43.114330,292,20.09,Bajo,34.339945631715864,58.319535973442505
3280,Juan B. Justo,Belgrano,2026-05-26 15:14:43.114330,1266,15.83,Alto,-34.566332437940176,-58.45800019362903
2791,25 de Mayo,Almagro,2026-05-26 15:16:43.114330,1125,50.7,Alto,-34.612699311590355,-58.421810284478525
9339,25 de Mayo,Flores,2026-05-26 15:18:43.114330,545,47.41,Medio,-34.627123906466394,-58.45596838281881
2022,Belgrano,Microcentro,2026-05-26 15:20:43.114330,1239,27.71,Alto,-34.60056722997936,-58.37867976076405
1212,Cabildo,Caballito,2026-05-26 15:22:43.114330,1125,65.59,Alto,-34.616386236559,-58.4400794193335
7318,Cabildo,Retiro,2026-05-26 15:24:43.114330,819,13.71,Medio,-34.59487215868843,-58.37701646715396
9494,Cabildo,Constitucion,2026-05-26 15:26:43.114330,1323,29.12,Alto,-34.62298212761236,-58.37846019223853
2000,Belgrano,Caballito,2026-05-26 15:28:43.114330,977,69.84,Alto,-34.61408093349992,-58.44337780904657
6153,Juan B. Justo,Recoleta,2026-05-26 15:30:43.114330,992,49.93,Alto,-34.59258247004767,-58.3943970719997
3984,Libertador,Palermo,2026-05-26 15:32:43.114330,289,15.69,Bajo,-34.58610314308557,-58.42791505263882
7673,Paseo Colon,Constitucion,2026-05-26 15:34:43.114330,441,57.89,Medio,-34.62982597105079,-58.38040877385758
7450,Libertador,Almagro,2026-05-26 15:36:43.114330,1331,29.79,Alto,-34.61291133901174,-58.4157966573667
5904,Rivadavia,Retiro,2026-05-26 15:38:43.114330,961,39.25,Alto,-34.59616871956588,-58.37015717855376
2263,Juan B. Justo,Retiro,2026-05-26 15:40:43.114330,740,60.38,Medio,-34.595541606327316,-58.371216958592065
2779,Santa Fe,Flores,2026-05-26 15:42:43.114330,119,11.06,Bajo,-34.632139635667286,-58.46046680749313
5361,Juan B. Justo,Retiro,2026-05-26 15:44:43.114330,953,32.66,Alto,-34.58745249169804,-58.37708030510496
9415,Santa Fe,Flores,2026-05-26 15:46:43.114330,642,14.52,Medio,-34.631121513567244,-58.45930270659172
9612,Libertador,Constitucion,2026-05-26 15:48:43.114330,456,49.65,Medio,-34.62887470379194,-58.38288043139068
5322,25 de Mayo,Gral. San Martín,2026-05-26 15:50:43.114330,681,58.98,Medio,34.34837587041637,58.32149818755982
4879,Callao,Retiro,2026-05-26 15:52:43.114330,941,42.71,Alto,-34.591988638000764,-58.379016903450385
6116,Paseo Colon,Puerto Madero,2026-05-26 15:54:43.114330,900,39.74,Alto,-34.61662384154446,-58.36524189186782
2083,25 de Mayo,Microcentro,2026-05-26 15:56:43.114330,463,21.58,Medio,-34.60691626731145,-58.378722698210495
3811,Belgrano,Flores,2026-05-26 15:58:43.114330,554,62.51,Medio,-34.63191148660813,-58.45787998059563
7499,25 de Mayo,Palermo,2026-05-26 16:00:43.114330,1268,48.49,Alto,-34.58530350509512,-58.42556691502199
8763,Callao,Gral. San Martín,2026-05-26 16:02:43.114330,820,43.17,Medio,34.33939873683975,58.32615349329228
4710,Santa Fe,Constitucion,2026-05-26 16:04:43.114330,388,14.19,Bajo,-34.63039338772637,-58.38639823914161
1847,Callao,Palermo,2026-05-26 16:06:43.114330,648,35.84,Medio,-34.59070600487469,-58.42788415858477
5650,Juan B. Justo,Caballito,2026-05-26 16:08:43.114330,294,22.91,Bajo,-34.62102719294346,-58.44002005013277
9754,25 de Mayo,Flores,2026-05-26 16:10:43.114330,645,61.96,Medio,-34.63131138136708,-58.45600828357405
7747,Callao,Flores,2026-05-26 16:12:43.114330,1159,34.4,Alto,-34.62714615902951,-58.46294722961321
4841,25 de Mayo,Belgrano,2026-05-26 16:14:43.114330,1138,55.2,Alto,-34.560461864396146,-58.46040968495367
4162,Rivadavia,Retiro,2026-05-26 16:16:43.114330,730,41.2,Medio,-34.59277399825457,-58.37523452525078
8549,Libertador,Puerto Madero,2026-05-26 16:18:43.114330,892,58.45,Medio,-34.61254995655605,-58.36430568897158
4091,Libertador,Belgrano,2026-05-26 16:20:43.114330,617,33.47,Medio,-34.558336664637956,-58.455548232012134
3939,Corrientes,Palermo,2026-05-26 16:22:43.114330,685,35.02,Medio,-34.58540995188296,-58.43207102091783
8307,25 de Mayo,Gral. San Martín,2026-05-26 16:24:43.114330,1373,12.91,Alto,34.34400319801902,58.32211407886868
6584,Callao,Caballito,2026-05-26 16:26:43.114330,1143,48.19,Alto,-34.622193717351664,-58.439756695979625
1194,Juan B. Justo,Gral. San Martín,2026-05-26 16:28:43.114330,695,14.96,Medio,34.3411926176832,58.31761092759195
8353,9 de Julio,Almagro,2026-05-26 16:30:43.114330,1365,12.34,Alto,-34.605679287115755,-58.41729040938297
5879,Callao,Retiro,2026-05-26 16:32:43.114330,1175,26.75,Alto,-34.593445736034376,-58.37537165909384
6997,Rivadavia,Puerto Madero,2026-05-26 16:34:43.114330,972,30.92,Alto,-34.61266256073107,-58.36108384499948
2817,25 de Mayo,Retiro,2026-05-26 16:36:43.114330,1407,12.18,Alto,-34.595143006423605,-58.37590296301863
2667,9 de Julio,Flores,2026-05-26 16:38:43.114330,226,42.78,Bajo,-34.62921582716205,-58.45671363028536
4172,Corrientes,Recoleta,2026-05-26 16:40:43.114330,568,43.64,Medio,-34.59294152737759,-58.40147529767403
7701,Paseo Colon,Almagro,2026-05-26 16:42:43.114330,176,68.75,Bajo,-34.61464619943664,-58.42062941068708
3773,Corrientes,Microcentro,2026-05-26 16:44:43.114330,970,65.54,Alto,-34.601518332101946,-58.38232177557527
6583,Cabildo,Microcentro,2026-05-26 16:46:43.114330,417,16.53,Medio,-34.60084824659544,-58.38366473263459
1145,Rivadavia,Puerto Madero,2026-05-26 16:48:43.114330,254,27.53,Bajo,-34.60833858627177,-58.36472949653612
6877,25 de Mayo,Retiro,2026-05-26 16:50:43.114330,709,68.48,Medio,-34.58797625348267,-58.375556959485024
6073,Rivadavia,Belgrano,2026-05-26 16:52:43.114330,141,36.76,Bajo,-34.56149246111369,-58.457249340594075
6987,Cabildo,Constitucion,2026-05-26 16:54:43.114330,309,57.74,Bajo,-34.63167118595426,-58.383675401082215
4137,Corrientes,Caballito,2026-05-26 16:56:43.114330,243,36.97,Bajo,-34.623068399413555,-58.43779813576182
8686,Juan B. Justo,Flores,2026-05-26 16:58:43.114330,1379,12.85,Alto,-34.62622760338341,-58.462122874388406
9098,Belgrano,Almagro,2026-05-26 17:00:43.114330,1279,31.46,Alto,-34.609634476691454,-58.422810614425295
7625,Libertador,Belgrano,2026-05-26 17:02:43.114330,96,66.73,Bajo,-34.559139093034474,-58.45131587064533
1430,Cabildo,Flores,2026-05-26 17:04:43.114330,692,31.51,Medio,-34.62825180184043,-58.45799130865022
3282,Santa Fe,Recoleta,2026-05-26 17:06:43.114330,475,26.66,Medio,-34.59241914108618,-58.39783742425625
2361,Callao,Almagro,2026-05-26 17:08:43.114330,1201,68.25,Alto,-34.61030533243072,-58.42096090565891
4824,Libertador,Microcentro,2026-05-26 17:10:43.114330,382,55.42,Bajo,-34.599783426714964,-58.379141454886245
7422,Corrientes,Gral. San Martín,2026-05-26 17:12:43.114330,841,30.11,Medio,34.3415767528468,58.325154291404786
8562,Paseo Colon,Recoleta,2026-05-26 17:14:43.114330,658,48.81,Medio,-34.588248495247704,-58.40119145410166
6569,9 de Julio,Palermo,2026-05-26 17:16:43.114330,498,48.99,Medio,-34.58816939098417,-58.428817458699605
9558,Santa Fe,Palermo,2026-05-26 17:18:43.114330,1294,35.49,Alto,-34.583380951458516,-58.43322093394178
2007,Rivadavia,Flores,2026-05-26 17:20:43.114330,1311,63.94,Alto,-34.634387979179394,-58.45898934556543
2842,Callao,Palermo,2026-05-26 17:22:43.114330,620,16.25,Medio,-34.58635248056378,-58.43425979037792
7487,Corrientes,Gral. San Martín,2026-05-26 17:24:43.114330,924,63.94,Alto,34.340137550368716,58.31769399734538
2697,Libertador,Almagro,2026-05-26 17:26:43.114330,226,50.2,Bajo,-34.61483793818494,-58.41792972079765
8598,Libertador,Recoleta,2026-05-26 17:28:43.114330,1056,16.52,Alto,-34.592746984377996,-58.39339138700559
9246,Paseo Colon,Puerto Madero,2026-05-26 17:30:43.114330,838,32.72,Medio,-34.611724209872925,-58.36646005626787
2277,25 de Mayo,Belgrano,2026-05-26 17:32:43.114330,639,10.58,Medio,-34.56507072207366,-58.45882131844052
1071,Santa Fe,Gral. San Martín,2026-05-26 17:34:43.114330,1257,39.03,Alto,34.3419347035252,58.3193967501577
8070,Santa Fe,Constitucion,2026-05-26 17:36:43.114330,430,39.23,Medio,-34.627139622620646,-58.380944080234414
2873,Belgrano,Puerto Madero,2026-05-26 17:38:43.114330,1145,25.02,Alto,-34.61184363948962,-58.36554293882045
1082,Callao,Recoleta,2026-05-26 17:40:43.114330,592,10.83,Medio,-34.592809106881305,-58.39894283550526
5549,Paseo Colon,Palermo,2026-05-26 17:42:43.114330,633,11.5,Medio,-34.58469601056519,-58.43297688058119
1927,Libertador,Recoleta,2026-05-26 17:44:43.114330,1181,61.96,Alto,-34.58769984039406,-58.39404692626987
2876,Libertador,Puerto Madero,2026-05-26 17:46:43.114330,764,48.83,Medio,-34.616770744382336,-58.36388416745628
3071,Santa Fe,Belgrano,2026-05-26 17:48:43.114330,1415,49.19,Alto,-34.56391522172875,-58.45189332095173
2668,Libertador,Palermo,2026-05-26 17:50:43.114330,481,13.57,Medio,-34.58331279382688,-58.43476244425757
7287,Santa Fe,Recoleta,2026-05-26 17:52:43.114330,462,68.81,Medio,-34.58607033566879,-58.4017303426641
2627,Juan B. Justo,Puerto Madero,2026-05-26 17:54:43.114330,280,62.42,Bajo,-34.60898677138058,-58.36111273253712
3902,Callao,Retiro,2026-05-26 17:56:43.114330,616,14.51,Medio,-34.59644412731094,-58.376268148766044
1978,Corrientes,Constitucion,2026-05-26 17:58:43.114330,422,44.67,Medio,-34.62424903709385,-58.38583300574986
1561,9 de Julio,Retiro,2026-05-26 18:00:43.114330,1274,56.32,Alto,-34.588469138627794,-58.37204049301457
7788,25 de Mayo,Gral. San Martín,2026-05-26 18:02:43.114330,600,61.5,Medio,34.348275642741186,58.3175416370985
9857,Libertador,Caballito,2026-05-26 18:04:43.114330,440,55.83,Medio,-34.619286439993274,-58.440605961061095
5005,Cabildo,Flores,2026-05-26 18:06:43.114330,1221,54.18,Alto,-34.62719278859501,-58.459702657063744
4814,Cabildo,Recoleta,2026-05-26 18:08:43.114330,1465,52.11,Alto,-34.590124457059574,-58.40132240284262
8145,Belgrano,Belgrano,2026-05-26 18:10:43.114330,1084,41.21,Alto,-34.565670685712384,-58.46048301403367
3351,Belgrano,Gral. San Martín,2026-05-26 18:12:43.114330,1045,30.29,Alto,34.33955551876411,58.325086139946315
4732,Juan B. Justo,Belgrano,2026-05-26 18:14:43.114330,478,69.25,Medio,-34.55716149650633,-58.451552456909496
7154,25 de Mayo,Puerto Madero,2026-05-26 18:16:43.114330,723,44.03,Medio,-34.614641349838166,-58.361000594907246
4045,Rivadavia,Belgrano,2026-05-26 18:18:43.114330,1496,23.26,Alto,-34.562706382980764,-58.46102884698837
3417,Juan B. Justo,Retiro,2026-05-26 18:20:43.114330,368,64.07,Bajo,-34.589107099105654,-58.3715342342758
4224,9 de Julio,Retiro,2026-05-26 18:22:43.114330,1033,69.65,Alto,-34.596666218572224,-58.37812302003652
3078,Cabildo,Puerto Madero,2026-05-26 18:24:43.114330,832,27.49,Medio,-34.60881097005514,-58.364249844993715
4722,Libertador,Flores,2026-05-26 18:26:43.114330,106,69.62,Bajo,-34.63203934328716,-58.460852550890046
3953,Santa Fe,Microcentro,2026-05-26 18:28:43.114330,210,48.46,Bajo,-34.60278158209632,-58.3826689374202
8167,Callao,Almagro,2026-05-26 18:30:43.114330,844,69.66,Medio,-34.606854777562845,-58.41846949063403
4406,Cabildo,Belgrano,2026-05-26 18:32:43.114330,1358,21.16,Alto,-34.55771030898949,-58.45667130797174
6665,Santa Fe,Flores,2026-05-26 18:34:43.114330,509,38.04,Medio,-34.6328823768619,-58.46339690050309
1441,Paseo Colon,Flores,2026-05-26 18:36:43.114330,959,31.07,Alto,-34.633125877935015,-58.45726960509153
3175,9 de Julio,Belgrano,2026-05-26 18:38:43.114330,1278,30.63,Alto,-34.55952666773063,-58.45695177990692
3954,Belgrano,Palermo,2026-05-26 18:40:43.114330,400,61.95,Medio,-34.58460335620109,-58.434266138246976
5965,Rivadavia,Gral. San Martín,2026-05-26 18:42:43.114330,1348,24.46,Alto,34.34086286509011,58.31814784437587
7007,Corrientes,Belgrano,2026-05-26 18:44:43.114330,152,69.67,Bajo,-34.560073400119464,-58.45180142956577
8640,Callao,Gral. San Martín,2026-05-26 18:46:43.114330,145,17.56,Bajo,34.33898887296547,58.31858523466126
4206,Corrientes,Constitucion,2026-05-26 18:48:43.114330,987,38.6,Alto,-34.62587364347962,-58.38324132249565
1862,Callao,Puerto Madero,2026-05-26 18:50:43.114330,858,32.48,Medio,-34.60844093333287,-58.360235124487296
4979,Santa Fe,Gral. San Martín,2026-05-26 18:52:43.114330,696,67.0,Medio,34.34602571080598,58.320004049612514
9405,Corrientes,Retiro,2026-05-26 18:54:43.114330,385,50.23,Bajo,-34.59435446299105,-58.370816385177996
1331,Rivadavia,Almagro,2026-05-26 18:56:43.114330,851,36.82,Medio,-34.61239741789334,-58.41773107702793
7485,Callao,Retiro,2026-05-26 18:58:43.114330,1357,38.94,Alto,-34.59073890727713,-58.37199043543299
4105,Cabildo,Constitucion,2026-05-26 19:00:43.114330,143,46.13,Bajo,-34.62277935820309,-58.385794364576576
2626,Paseo Colon,Palermo,2026-05-26 19:02:43.114330,1262,42.34,Alto,-34.583227844263725,-58.42844740835434
9600,Rivadavia,Retiro,2026-05-26 19:04:43.114330,517,20.67,Medio,-34.59625089551123,-58.37382149792241
5636,Santa Fe,Recoleta,2026-05-26 19:06:43.114330,1180,44.65,Alto,-34.591111306136,-58.39575752042635
8583,Cabildo,Retiro,2026-05-26 19:08:43.114330,914,26.12,Alto,-34.592836298038215,-58.37499684360102
5620,Libertador,Microcentro,2026-05-26 19:10:43.114330,1017,28.14,Alto,-34.599082469572295,-58.38056687554356
3039,25 de Mayo,Palermo,2026-05-26 19:12:43.114330,198,19.63,Bajo,-34.58654325149535,-58.42643452336769
3527,25 de Mayo,Microcentro,2026-05-26 19:14:43.114330,607,47.73,Medio,-34.60224179297987,-58.38277811623821
7455,Santa Fe,Retiro,2026-05-26 19:16:43.114330,871,53.42,Medio,-34.59352990054795,-58.37243866675361
9288,Libertador,Retiro,2026-05-26 19:18:43.114330,579,56.29,Medio,-34.590148207667156,-58.37306182672008
6151,Corrientes,Flores,2026-05-26 19:20:43.114330,213,37.8,Bajo,-34.63214901716886,-58.45881032235485
7018,Paseo Colon,Palermo,2026-05-26 19:22:43.114330,1331,50.92,Alto,-34.586615720572865,-58.427256230660454
6933,Santa Fe,Gral. San Martín,2026-05-26 19:24:43.114330,840,48.27,Medio,34.343472652772874,58.32312548540803
8723,Rivadavia,Flores,2026-05-26 19:26:43.114330,103,51.08,Bajo,-34.629628759771606,-58.464826021710294
3924,Libertador,Recoleta,2026-05-26 19:28:43.114330,1070,65.8,Alto,-34.58840804644531,-58.393224798586786
9871,Santa Fe,Puerto Madero,2026-05-26 19:30:43.114330,1469,12.07,Alto,-34.61653635195276,-58.366738468650375
7922,Juan B. Justo,Gral. San Martín,2026-05-26 19:32:43.114330,795,30.66,Medio,34.33989618311699,58.32261442096022
8945,Callao,Constitucion,2026-05-26 19:34:43.114330,173,57.72,Bajo,-34.628029453353854,-58.376648021895555
9449,9 de Julio,Gral. San Martín,2026-05-26 19:36:43.114330,926,57.05,Alto,34.33885095741637,58.31727843435407
9955,Juan B. Justo,Retiro,2026-05-26 19:38:43.114330,1452,18.2,Alto,-34.59368862544613,-58.370896565199374
3352,Juan B. Justo,Constitucion,2026-05-26 19:40:43.114330,815,55.29,Medio,-34.62993440655187,-58.379394733714996
4346,Rivadavia,Retiro,2026-05-26 19:42:43.114330,1227,61.35,Alto,-34.594117319036464,-58.372778469718426
3235,Santa Fe,Retiro,2026-05-26 19:44:43.114330,438,18.81,Medio,-34.595298822222134,-58.37565948837477
3313,9 de Julio,Caballito,2026-05-26 19:46:43.114330,1120,53.78,Alto,-34.61527285332265,-58.44476960323492
6068,Juan B. Justo,Constitucion,2026-05-26 19:48:43.114330,699,16.78,Medio,-34.63027790473558,-58.37898653736769
4314,Corrientes,Microcentro,2026-05-26 19:50:43.114330,1432,17.57,Alto,-34.60081501954077,-58.376729232247754
3605,Callao,Almagro,2026-05-26 19:52:43.114330,583,48.53,Medio,-34.605207342867246,-58.42103502844253
3036,Juan B. Justo,Recoleta,2026-05-26 19:54:43.114330,595,47.25,Medio,-34.58640546730988,-58.400639640060746
8494,Callao,Palermo,2026-05-26 19:56:43.114330,1241,56.14,Alto,-34.591505752517385,-58.42518365921294
6911,Belgrano,Almagro,2026-05-26 19:58:43.114330,294,52.37,Bajo,-34.61419781140761,-58.4182269636906
5320,Rivadavia,Belgrano,2026-05-26 20:00:43.114330,615,25.33,Medio,-34.55866324113487,-58.455516537795766
1500,Corrientes,Puerto Madero,2026-05-26 20:02:43.114330,670,11.03,Medio,-34.61536340790011,-58.36452508446869
3435,Belgrano,Flores,2026-05-26 20:04:43.114330,53,11.99,Bajo,-34.63471772270163,-58.4592606260876
9725,Cabildo,Flores,2026-05-26 20:06:43.114330,1442,69.27,Alto,-34.63372639524287,-58.45815719005448
9904,Callao,Belgrano,2026-05-26 20:08:43.114330,561,56.74,Medio,-34.563433537170305,-58.457801873067154
2798,Rivadavia,Recoleta,2026-05-26 20:10:43.114330,941,31.02,Alto,-34.59139767219208,-58.40122312892731
7346,Corrientes,Belgrano,2026-05-26 20:12:43.114330,1169,50.37,Alto,-34.558387483892645,-58.45190044858378
9884,Libertador,Belgrano,2026-05-26 20:14:43.114330,669,58.11,Medio,-34.565079161481925,-58.45594440256168
8269,25 de Mayo,Belgrano,2026-05-26 20:16:43.114330,601,67.31,Medio,-34.56140856309233,-58.454998409588434
7870,9 de Julio,Palermo,2026-05-26 20:18:43.114330,270,12.83,Bajo,-34.59199738397678,-58.433327698567105
1748,Juan B. Justo,Almagro,2026-05-26 20:20:43.114330,1292,29.77,Alto,-34.610377761559036,-58.420685299990595
3402,Santa Fe,Palermo,2026-05-26 20:22:43.114330,879,44.43,Medio,-34.591683440621104,-58.42904375641064
3499,Santa Fe,Flores,2026-05-26 20:24:43.114330,1450,39.02,Alto,-34.62586725430725,-58.46005455141107
2027,Callao,Puerto Madero,2026-05-26 20:26:43.114330,879,68.04,Medio,-34.61188650510057,-58.3674710040901
4466,Rivadavia,Caballito,2026-05-26 20:28:43.114330,919,55.2,Alto,-34.62250403621613,-58.446745883909855
6340,Cabildo,Almagro,2026-05-26 20:30:43.114330,84,37.36,Bajo,-34.60938625117945,-58.42127101732203
9262,9 de Julio,Caballito,2026-05-26 20:32:43.114330,537,26.8,Medio,-34.61596407647946,-58.44035336081167
6683,Juan B. Justo,Belgrano,2026-05-26 20:34:43.114330,670,54.21,Medio,-34.563094097706674,-58.4612487434703
1836,Callao,Constitucion,2026-05-26 20:36:43.114330,1032,38.86,Alto,-34.62801093541598,-58.380862551061334
4137,Belgrano,Flores,2026-05-26 20:38:43.114330,1422,24.05,Alto,-34.62619894941228,-58.45926996792576
6070,Belgrano,Retiro,2026-05-26 20:40:43.114330,291,17.24,Bajo,-34.59159997214638,-58.37391737273226
5901,Juan B. Justo,Retiro,2026-05-26 20:42:43.114330,963,39.42,Alto,-34.59497440440306,-58.37350828433813
5333,9 de Julio,Recoleta,2026-05-26 20:44:43.114330,858,49.02,Medio,-34.590639330385784,-58.39389918376376
1446,Paseo Colon,Belgrano,2026-05-26 20:46:43.114330,472,53.71,Medio,-34.564945280963975,-58.45486516863931
1257,Santa Fe,Palermo,2026-05-26 20:48:43.114330,629,10.05,Medio,-34.58492351441459,-58.42618070031299
7585,Juan B. Justo,Gral. San Martín,2026-05-26 20:50:43.114330,356,26.93,Bajo,34.340770710043,58.31791673539516
3491,Belgrano,Flores,2026-05-26 20:52:43.114330,1098,65.62,Alto,-34.62620021250832,-58.46423916681131
5379,25 de Mayo,Gral. San Martín,2026-05-26 20:54:43.114330,156,50.44,Bajo,34.34161679654161,58.3179831104699
3121,Paseo Colon,Flores,2026-05-26 20:56:43.114330,888,57.96,Medio,-34.62824506850014,-58.462365117189584
3718,Paseo Colon,Gral. San Martín,2026-05-26 20:58:43.114330,374,23.32,Bajo,34.34080512211234,58.326587269785065
1613,Santa Fe,Flores,2026-05-26 21:00:43.114330,981,10.87,Alto,-34.62654001062732,-58.46173518748112
5861,Santa Fe,Belgrano,2026-05-26 21:02:43.114330,105,13.15,Bajo,-34.56030162425485,-58.458448207051774
7477,Corrientes,Flores,2026-05-26 21:04:43.114330,640,58.75,Medio,-34.633593696511625,-58.45902586994289
